date,country,region,variant,daily_new_cases,daily_deaths,daily_recovered,active_cases,tests_conducted,positivity_rate,hospitalization_rate,icu_patients,vaccination_rate,stringency_index,reproduction_number
25-10-2021,Pakistan,Asia,Delta,4,0,3,55,12,0.3435,,2,0.1518,65.25,0.462
12-10-2021,Italy,Europe,Omicron,9,0,8,119,153,0.0597,0.0519,1,0.3882,59.44,0.642
13-03-2021,France,Europe,Alpha,7,0,6,111,126,0.061,0.1062,3,0.0865,64.85,0.4
11-01-2021,Pakistan,Asia,Alpha,83,3,78,983,332,0.2423,,,0,53.66,0.647
23-12-2020,Pakistan,Asia,Alpha,12,0,11,172,60,0.2017,0.214,10,0,65.56,0.426
15-07-2020,Brazil,South America,Original,37,1,35,369,370,0.104,0.0969,,0,52,0.4
24-10-2021,Brazil,South America,Omicron,50,1,46,895,450,0.0926,0.0955,17,0.2629,44.99,1.348
12-03-2022,Indonesia,Asia,Omicron BA.2,20,0,,331,60,0.3391,0.0534,,0.2125,29.25,1.785
23-11-2022,Brazil,South America,Omicron BA.2,6,0,,106,36,0.1605,0.0547,,0.6372,11.7,1.386
06-12-2022,Brazil,South America,Omicron BA.2,18,0,,226,180,0.1095,0.0362,,0.6335,10.25,2.104
09-05-2022,Brazil,South America,Omicron BA.2,9,0,8,160,99,0.0856,0.0367,1,0.4356,28.43,2.088
25-08-2021,South Africa,Africa,Delta,4,0,3,66,16,0.2349,0.1212,,0.1132,44.96,1.23
18-09-2020,Colombia,South America,Original,1,0,0,15,7,0.1618,0.1393,,0,39.48,0.823
01-10-2020,Spain,Europe,Original,8,0,7,127,192,0.0473,0.1245,4,0,49.58,0.4
29-03-2020,Spain,Europe,Original,4,0,3,46,,,0.1238,1,0,77.37,0.4
04-03-2020,Indonesia,Asia,Original,71,3,65,858,213,0.339,0.1268,28,,86.92,0.4
11-11-2022,Colombia,South America,Omicron BA.2,13,0,12,158,78,0.1737,0.0403,1,0.6182,37,1.549
21-07-2022,Brazil,South America,Omicron BA.2,7,0,,73,63,0.1323,,,0.4973,12.38,2.592
28-01-2020,Indonesia,Asia,Original,131,4,119,2160,524,0.234,0.1111,,,10.21,1.247
05-09-2022,Colombia,South America,Omicron BA.2,9,0,8,136,63,0.1408,0.0429,1,0.5467,20.91,1.351
03-07-2022,Colombia,South America,Omicron BA.2,6,0,,66,48,0.0989,0.0529,0,0.4884,13.44,1.571
21-05-2020,Brazil,South America,Original,48,2,45,531,,,0.1072,10,,50.71,0.591
12-12-2020,USA,North America,Alpha,24,0,22,371,480,0.046,0.1073,8,0,66.76,0.4
16-05-2022,Mexico,North America,Omicron BA.2,39,1,,668,390,0.1062,0.068,,0.4385,21.59,2.078
14-02-2020,Pakistan,Asia,Original,4,0,3,43,,,0.138,,0,6.96,0.784
02-02-2022,Colombia,South America,Omicron BA.2,16,0,14,179,112,0.1329,0.0692,2,0.357,42.15,1.183
18-11-2022,Germany,Europe,Omicron BA.2,2,0,,30,40,0.0509,0.0209,0,0.92,19.38,1.337
29-01-2022,South Africa,Africa,Omicron,17,0,16,302,51,0.3158,0.0835,4,0.1704,,1.04
08-02-2020,Russia,Europe,Original,41,1,39,695,410,0.1267,0.1518,,0,5.79,0.917
17-06-2022,Italy,Europe,Omicron BA.2,4,0,3,56,52,0.0802,0.0296,0,0.7477,11.51,2.074
22-11-2020,Japan,Asia,Alpha,12,0,11,188,204,0.0567,0.1669,6,0,46.93,0.931
30-03-2020,Brazil,South America,Original,39,1,35,620,,,0.1163,,,86.32,0.4
10-09-2022,Japan,Asia,Omicron BA.2,31,0,,371,682,0.0243,,2,0.8574,16.27,1.236
02-02-2022,India,Asia,Omicron,106,1,102,1113,636,0.1706,,18,0.34,46.26,0.933
21-11-2021,Japan,Asia,Omicron,12,0,11,132,180,0.084,0.0561,1,0.4395,48.13,1.262
29-08-2020,India,Asia,Original,69,1,65,849,483,0.1297,0.1757,,0,37.99,
03-03-2021,Japan,Asia,Alpha,20,0,18,340,320,0.0618,0.1727,9,0.0759,58.81,0.413
22-11-2022,Brazil,South America,Omicron BA.2,57,1,52,943,627,0.0663,0.0601,15,0.614,22.86,1.669
18-10-2020,Mexico,North America,Original,211,10,190,3350,2321,0.0931,0.1157,106,,53.52,0.62
29-07-2022,South Korea,Asia,Omicron BA.2,5,0,4,79,65,0.077,,0,0.7995,32.99,1.223
12-02-2022,UK,Europe,Omicron,1,0,0,16,20,0.0478,0.0482,0,0.5609,49.29,0.792
06-10-2021,Brazil,South America,Delta,4,0,3,70,32,0.1297,0.2277,2,0.2163,47.84,0.693
30-07-2022,South Korea,Asia,Omicron BA.2,1,0,0,12,19,0.0669,0.0301,0,0.7858,31.41,1.701
13-06-2022,Mexico,North America,Omicron BA.2,6,0,5,96,60,0.1012,,0,0.4713,10.7,2.203
26-09-2021,South Korea,Asia,Delta,1,0,0,14,16,0.0804,0.0954,0,0.3726,63.29,0.677
19-03-2020,Canada,North America,Original,2,0,1,32,,,0.1068,0,0,75.27,
08-05-2020,Russia,Europe,Original,1,0,0,11,,,0.1395,0,0,58.71,0.433
23-08-2020,Russia,Europe,Original,9,0,8,121,63,0.1452,0.1135,,,36.34,0.709
27-12-2022,South Korea,Asia,Omicron BA.2,4,0,,60,68,0.0603,0.0242,0,0.92,38.47,1.437
17-06-2022,Japan,Asia,Omicron BA.2,31,0,,540,589,0.052,0.0357,4,0.7291,16.68,2.003
09-08-2021,Indonesia,Asia,Delta,171,6,156,2161,684,0.2535,0.2122,92,0.0931,58.63,0.764
13-06-2021,Turkey,Asia,Delta,88,1,82,1573,968,0.0814,0.2137,68,0.1342,61.39,
03-06-2020,Mexico,North America,Original,14,1,12,149,112,0.128,0.097,4,0,58.51,0.545
09-01-2022,Turkey,Asia,Omicron,1,0,0,10,9,0.1114,0.0614,,0.3432,35.41,1.669
09-05-2022,USA,North America,Omicron BA.2,31,0,,559,496,0.0631,,4,0.6719,20.01,2.247
17-06-2020,Germany,Europe,Original,1,0,0,10,24,0.034,0.1675,0,0,66.06,0.4
27-04-2021,Germany,Europe,Delta,13,0,12,173,247,0.0574,0.1163,4,0.145,,
23-04-2020,UK,Europe,Original,19,0,17,261,456,0.0418,0.2063,15,0,89.07,0.4
19-09-2020,France,Europe,Original,7,0,6,89,119,0.0575,,5,0,55.7,0.498
23-02-2020,Argentina,South America,Original,1,0,0,16,8,0.1078,0.1696,0,0,97.74,0.4
09-10-2022,Argentina,South America,Omicron BA.2,12,0,11,216,108,0.1035,0.0326,1,0.5798,,
17-04-2020,Indonesia,Asia,Original,4,0,3,50,16,0.2274,0.1139,1,0,90.08,0.4
28-09-2022,Japan,Asia,Omicron BA.2,4,0,,45,76,0.0739,0.0265,0,0.8875,24.73,1.191
19-10-2022,South Korea,Asia,Omicron BA.2,2,0,1,29,42,0.0494,0.0185,0,0.92,19.85,1.106
30-11-2022,Turkey,Asia,Omicron BA.2,9,0,,106,72,0.1238,0.0418,,0.6306,36.48,1.469
03-12-2020,Russia,Europe,Alpha,14,0,13,178,112,0.1247,0.2054,8,0,40.66,0.859
24-12-2021,Brazil,South America,Omicron,2,0,1,35,20,0.0907,0.0644,,0.3111,32.51,1.957
11-03-2021,Germany,Europe,Alpha,14,0,12,149,182,0.0754,0.1717,4,0.0966,73.65,0.4
15-11-2022,South Korea,Asia,Omicron BA.2,2,0,,28,40,0.054,0.0352,0,0.92,25.23,1.599
06-04-2021,South Africa,Africa,Alpha,2,0,1,20,6,0.3406,0.1988,0,0.0486,61.03,0.546
29-08-2021,Canada,North America,Delta,6,0,5,106,90,0.0563,,2,0.3133,60.03,0.59
13-02-2022,Russia,Europe,Omicron BA.2,5,0,4,89,40,0.1303,0.0393,0,0.3736,42.56,1.393
07-11-2020,Canada,North America,Original,3,0,2,34,72,0.0262,0.105,0,0,41.45,0.552
23-12-2021,Italy,Europe,Omicron,130,1,121,1711,1690,0.0906,0.0491,23,0.4787,23.2,1.538
26-04-2021,Italy,Europe,Delta,3,0,2,54,54,0.0481,0.1715,2,0.1488,78.46,0.503
04-11-2022,India,Asia,Omicron BA.2,30,0,28,385,300,0.1092,0.0534,4,0.5899,16.56,2.411
16-07-2020,UK,Europe,Original,1,0,0,13,22,0.0463,0.0995,0,,55.4,0.435
13-07-2020,Mexico,North America,Original,3,0,2,34,27,0.1125,0.1841,1,,58.23,0.4
20-10-2021,Brazil,South America,Omicron,1,0,0,10,10,0.097,,,0.2316,48.41,1.519
28-04-2020,Russia,Europe,Original,1,0,0,10,7,0.1334,,0,0,80.29,0.4
05-05-2022,Turkey,Asia,Omicron BA.2,51,0,47,504,510,0.105,0.0548,7,0.4213,39.46,
17-05-2020,Russia,Europe,Original,3,0,2,30,33,0.09,0.1426,1,0,44.85,0.649
24-11-2021,Russia,Europe,Omicron,101,1,96,1773,606,0.1418,0.0615,21,0.296,47.9,1.293
02-08-2021,USA,North America,Delta,1,0,0,10,16,0.0605,0.1126,0,0.2862,55.89,0.67
15-05-2022,Italy,Europe,Omicron BA.2,6,0,5,90,84,0.0771,0.0467,0,0.6975,14.74,
14-08-2021,France,Europe,Delta,14,0,13,147,336,0.0385,,2,0.3177,62.4,0.698
16-08-2022,Pakistan,Asia,Omicron BA.2,65,1,62,1039,325,0.2152,0.063,13,0.2902,37.26,1.297
19-07-2020,India,Asia,Original,224,2,206,3101,1344,0.1613,0.107,,0,61.08,0.4
12-05-2020,Mexico,North America,Original,10,0,9,147,80,0.1196,0.1679,,0,43.29,0.654
07-03-2020,Colombia,South America,Original,5,0,4,66,,,0.159,1,,63.74,0.446
01-10-2022,USA,North America,Omicron BA.2,1,0,,13,18,0.0549,0.0259,0,0.9004,5.12,1.612
12-01-2021,Spain,Europe,Alpha,2,0,1,35,36,0.0503,,1,0,82.48,0.4
10-03-2021,India,Asia,Alpha,24,0,23,260,216,0.1132,0.1239,6,0.0731,67.76,0.4
20-02-2020,France,Europe,Original,1,0,0,10,14,0.06,0.1668,0,0,12.04,0.851
28-07-2020,Mexico,North America,Original,2,0,1,31,16,0.1149,,0,0,54.36,0.55
13-11-2021,Italy,Europe,Omicron,24,0,22,380,312,0.0796,0.0781,5,0.4237,48.56,
28-08-2022,Argentina,South America,Omicron BA.2,15,0,,238,90,0.1661,0.0458,,0.5298,11.08,1.86
21-02-2020,South Korea,Asia,Original,1,0,0,16,,,0.1214,0,0,,0.4
05-08-2020,Australia,Oceania,Original,5,0,4,61,85,0.055,0.1279,1,0,,0.44
03-06-2022,Turkey,Asia,Omicron BA.2,9,0,8,105,54,0.1541,0.0498,1,0.4569,29.24,1.373
10-05-2022,South Africa,Africa,Omicron BA.2,8,0,7,118,32,0.2669,,1,0.2457,37.11,2.249
27-10-2022,Japan,Asia,Omicron BA.2,4,0,,67,92,0.0483,0.038,0,0.9057,39.73,0.849
26-11-2020,Turkey,Asia,Alpha,3,0,2,46,33,0.0923,0.1157,0,0,51.28,0.779
14-08-2020,India,Asia,Original,86,1,83,1146,602,0.1504,0.1264,,0,29.96,0.499
03-02-2020,India,Asia,Original,53,1,50,691,424,0.1325,0.1081,12,,10.51,1.179
23-05-2020,Turkey,Asia,Original,11,0,10,165,77,0.1417,0.1526,,0,62,0.431
14-06-2021,Germany,Europe,Delta,1,0,0,13,18,0.0772,0.1909,0,0.2245,57.99,0.865
15-09-2020,Colombia,South America,Original,1,0,0,11,6,0.1577,0.1651,0,0,45.62,
25-01-2022,Canada,North America,Omicron,5,0,4,89,120,0.0438,0.0606,1,0.5529,31.67,1.427
28-07-2020,Spain,Europe,Original,1,0,0,13,17,0.0569,,0,0,54.47,0.437
17-02-2020,Germany,Europe,Original,2,0,1,30,30,0.0598,0.109,0,,13.1,0.785
13-07-2022,Colombia,South America,Omicron BA.2,2,0,1,23,18,0.1082,0.0657,0,0.5007,21.46,1.763
30-07-2020,Argentina,South America,Original,2,0,1,22,22,0.0905,0.1314,0,,,0.4
21-12-2021,USA,North America,Omicron,99,1,92,1706,1386,0.0671,0.066,31,0.4771,46.02,1.131
11-11-2021,Italy,Europe,Omicron,3,0,2,51,66,0.0394,0.0537,0,0.4232,39.37,1.424
05-08-2021,Mexico,North America,Delta,45,3,41,626,450,0.1,0.1372,14,0.19,50.63,0.886
26-09-2021,Indonesia,Asia,Delta,10,0,9,177,40,0.2358,0.2114,10,,57.17,0.84
12-10-2021,Russia,Europe,Omicron,12,0,11,194,108,0.1169,0.0686,,0.2391,66.36,0.716
12-12-2020,Spain,Europe,Alpha,1,0,0,15,12,0.101,0.1216,0,,70.8,0.472
28-09-2020,India,Asia,Original,70,1,66,839,490,0.1329,,13,0,46.44,0.403
28-12-2020,USA,North America,Alpha,30,0,28,461,660,0.0391,0.1129,11,0,69.85,0.4
10-09-2021,Turkey,Asia,Delta,2,0,1,21,22,0.1061,,,0.2245,44.92,0.956
12-04-2021,Canada,North America,Delta,5,0,4,66,80,0.0678,0.1865,2,0.1334,68.07,
13-03-2021,UK,Europe,Alpha,23,0,22,388,460,0.0222,0.1528,11,0.101,68.29,0.514
12-08-2021,France,Europe,Delta,7,0,6,78,91,0.0661,,3,0.3078,,0.674
11-09-2021,France,Europe,Delta,13,0,12,208,208,0.0741,0.1467,6,0.3487,50.28,0.794
04-12-2022,Spain,Europe,Omicron BA.2,5,0,4,86,105,0.0418,0.0369,0,0.92,28.77,1.35
17-09-2022,Argentina,South America,Omicron BA.2,7,0,6,89,56,0.1284,0.0594,1,0.5586,23.05,1.611
16-04-2022,Australia,Oceania,Omicron BA.2,1,0,,16,19,0.0557,0.0418,0,0.6338,26.54,1.974
06-02-2021,Canada,North America,Alpha,3,0,2,50,69,0.0418,0.168,1,0.0662,49.52,0.672
03-12-2020,UK,Europe,Alpha,4,0,3,66,76,0.0541,0.1475,1,0,58.07,
22-11-2020,Germany,Europe,Alpha,8,0,7,98,192,0.0502,,5,0,50.34,
16-04-2020,Turkey,Asia,Original,10,0,9,160,60,0.17,,,0,62.19,0.525
23-07-2021,Turkey,Asia,Delta,8,0,7,97,56,0.1291,,,0.1789,79.62,0.436
14-08-2020,Argentina,South America,Original,8,0,7,125,72,0.1271,0.1332,,0,,0.721
28-08-2021,Turkey,Asia,Delta,6,0,5,101,54,0.1295,0.1516,,0.223,43.79,0.856
09-12-2020,Australia,Oceania,Alpha,1,0,0,9,16,0.0662,0.1184,0,,63.02,0.432
12-03-2022,Colombia,South America,Omicron,1,0,0,12,11,0.079,0.0715,0,0.3826,,1.938
07-09-2022,South Korea,Asia,Omicron BA.2,10,0,9,121,210,0.0352,0.0278,0,0.8565,21.83,1.477
20-11-2021,USA,North America,Omicron,5,0,4,60,115,0.0486,0.045,0,0.4424,48.09,0.88
23-05-2020,Brazil,South America,Original,5,0,4,83,,,0.1868,4,0,65.7,
17-02-2022,Colombia,South America,Omicron BA.2,3,0,2,44,24,0.1228,0.0847,0,0.3628,46.39,1.672
26-04-2020,Argentina,South America,Original,6,0,5,105,,,,,0,71.18,0.4
17-11-2022,Japan,Asia,Omicron BA.2,78,0,76,1379,1326,0.0455,0.0247,8,0.92,34.94,1.038
04-06-2022,Brazil,South America,Omicron BA.2,43,0,40,655,344,0.1242,0.0475,,0.4649,24.88,
31-10-2020,Indonesia,Asia,Original,1,0,0,11,4,0.2367,0.1289,0,,57.05,0.4
18-12-2021,Japan,Asia,Omicron,4,0,3,42,52,0.0836,0.0596,0,0.4784,27.14,1.172
03-11-2021,South Korea,Asia,Omicron,5,0,4,86,110,0.0442,0.0732,1,0.4165,45.53,0.865
05-02-2021,Argentina,South America,Alpha,1,0,0,15,9,0.1198,0.1646,0,0.0312,73.45,0.467
29-08-2020,Australia,Oceania,Original,22,0,21,279,286,0.072,0.1759,11,,53.52,0.561
19-09-2022,USA,North America,Omicron BA.2,17,0,15,267,272,0.0632,0.0193,0,0.8752,29.91,1.052
07-08-2022,Mexico,North America,Omicron BA.2,10,0,9,168,80,0.1022,0.0387,,0.5085,30.8,1.636
08-06-2022,Colombia,South America,Omicron BA.2,11,0,,136,66,0.1524,0.0568,1,0.4587,6.66,2.346
28-07-2021,South Africa,Africa,Delta,5,0,4,78,15,0.3355,0.2416,,0.1026,53.43,0.672
09-03-2022,France,Europe,Omicron BA.2,9,0,8,127,108,0.0728,0.0334,1,0.6025,38.05,1.764
27-07-2022,Russia,Europe,Omicron BA.2,17,0,16,279,187,0.1006,0.0637,3,0.5076,32,1.549
26-09-2020,France,Europe,Original,16,0,15,273,384,0.0301,0.2047,13,0,43.64,0.761
03-01-2021,Pakistan,Asia,Alpha,8,0,7,137,32,0.2485,0.1701,6,0,64.66,
17-01-2022,Canada,North America,Omicron,16,0,15,212,352,0.0363,0.0494,2,0.5411,33.6,1.392
11-02-2022,South Africa,Africa,Omicron,7,0,6,86,21,0.3369,0.0899,1,0.1875,,1.296
09-11-2021,Russia,Europe,Delta,4,0,3,49,40,0.0838,0.2096,1,0.276,39.38,
05-03-2020,Mexico,North America,Original,6,0,5,59,48,0.1161,0.1378,,0,80.11,0.4
15-09-2021,Australia,Oceania,Delta,1,0,0,13,19,0.0505,0.1112,0,0.3521,60.82,
27-09-2020,Australia,Oceania,Original,2,0,1,25,46,0.0555,0.0915,0,,38.85,0.686
30-06-2021,Australia,Oceania,Delta,1,0,0,17,14,0.0907,0.1963,0,0.2369,69.1,0.579
24-04-2021,Turkey,Asia,Delta,1,0,0,14,11,0.0918,0.1834,,0.0941,68.05,0.433
18-08-2021,Turkey,Asia,Delta,3,0,2,32,33,0.1084,0.1756,,0.1965,44.19,0.875
14-04-2021,Canada,North America,Delta,1,0,0,11,15,0.0774,0.1875,0,0.151,82.98,0.4
06-12-2020,India,Asia,Alpha,8705,101,8126,88742,78345,0.1313,0.1573,3394,,,
27-09-2020,Pakistan,Asia,Original,1,0,0,17,5,0.2107,0.2016,0,0,40.72,0.647
29-06-2020,UK,Europe,Original,3,0,2,50,60,0.0446,0.1969,2,0,76.7,0.4
28-08-2020,Colombia,South America,Original,1,0,0,15,6,0.1579,0.1663,,0,41.95,0.737
21-06-2020,UK,Europe,Original,2,0,1,27,46,0.0672,0.2043,1,,51.26,0.401
18-11-2022,India,Asia,Omicron BA.2,37,0,34,404,259,0.1294,0.0522,5,0.6118,27.26,2.058
21-02-2020,Italy,Europe,Original,1,0,0,14,23,0.0465,0.1132,0,0,84.95,0.4
28-04-2020,Colombia,South America,Original,1,0,0,15,,,0.1706,,0,88.5,0.4
11-03-2022,Mexico,North America,Omicron,9,0,8,104,99,0.0932,0.0846,1,0.3878,44.51,
13-09-2022,Germany,Europe,Omicron BA.2,7,0,,78,154,0.0442,0.0213,0,0.8586,19.57,
26-08-2021,South Korea,Asia,Delta,2,0,1,19,38,0.0609,0.118,0,0.3162,62.03,0.686
05-06-2022,Mexico,North America,Omicron BA.2,3,0,2,52,18,0.1816,0.0695,0,0.4599,36.41,1.533
05-06-2022,Brazil,South America,Omicron BA.2,36,0,,442,324,0.1103,0.0614,5,0.4702,37.08,1.183
29-03-2020,USA,North America,Original,43,0,39,492,1032,0.069,0.1669,13,0,88.56,0.4
11-12-2021,Italy,Europe,Omicron,5,0,4,53,100,0.0597,0.0661,0,0.4772,31.54,1.272
24-09-2021,Germany,Europe,Delta,1,0,0,11,23,0.0374,0.1453,0,0.362,69.8,
22-06-2021,USA,North America,Delta,7,0,6,105,133,0.0574,0.2204,6,0.2632,74.45,0.464
30-06-2020,Japan,Asia,Original,14,0,13,206,322,0.0345,0.1242,6,0,54.95,0.475
17-01-2022,South Korea,Asia,Omicron,1,0,0,13,15,0.0625,0.0446,0,0.5414,37.51,1.162
06-01-2021,USA,North America,Alpha,26,0,24,468,520,0.056,0.1554,16,0,55.24,
18-07-2021,Australia,Oceania,Delta,58,0,55,822,1276,0.0487,0.1151,24,0.2719,58.18,0.481
14-01-2021,India,Asia,Alpha,296,3,286,4537,2072,0.1307,0.1703,171,0.0209,56.82,0.693
01-02-2020,Australia,Oceania,Original,1,0,0,12,,,0.1187,0,0,9.61,1.238
12-11-2020,Colombia,South America,Original,1,0,0,10,7,0.1391,0.1718,0,0,49.68,0.554
21-08-2020,Mexico,North America,Original,3,0,2,33,24,0.1542,0.189,,0,47.71,0.701
16-10-2020,Japan,Asia,Original,11,0,10,154,187,0.0492,0.2056,4,,46.65,0.641
09-08-2020,South Korea,Asia,Original,1,0,0,10,13,0.0913,0.2015,0,,35.26,0.591
14-03-2022,Mexico,North America,Omicron BA.2,5,0,4,79,35,0.1575,,,0.3981,7.8,2.821
24-01-2020,Turkey,Asia,Original,3,0,2,32,,,0.1855,,,19.62,0.806
10-12-2021,Brazil,South America,Omicron,14,0,13,245,154,0.1009,0.0753,,0.3112,46.35,1.345
04-10-2021,Australia,Oceania,Omicron,22,0,21,377,308,0.0568,,7,0.3671,50.14,1.453
01-09-2020,Russia,Europe,Original,6,0,5,77,54,0.1195,0.2034,2,0,52.89,0.542
04-07-2020,Mexico,North America,Original,24,1,21,426,264,0.0876,0.1876,,,46.83,0.64
07-02-2020,UK,Europe,Original,2,0,1,24,30,0.0666,0.2038,1,0,12.77,1.212
15-03-2022,France,Europe,Omicron BA.2,5,0,4,60,85,0.0526,,0,0.6014,31.34,1.507
30-05-2022,Colombia,South America,Omicron BA.2,2,0,,32,16,0.1414,0.0353,0,0.4681,31.16,
20-09-2022,Germany,Europe,Omicron BA.2,2,0,1,26,36,0.0571,0.0229,0,0.8798,21.91,1.626
19-11-2020,Canada,North America,Alpha,21,0,20,274,399,0.0626,0.2084,16,0,42.54,0.712
10-06-2020,Italy,Europe,Original,2,0,1,25,30,0.075,0.2065,1,0,65.34,
09-04-2020,South Africa,Africa,Original,5,0,4,58,25,0.19,,2,,65.23,0.4
07-04-2022,South Korea,Asia,Omicron BA.2,1,0,,12,16,0.0898,0.0426,0,0.6316,11.4,1.616
22-05-2020,India,Asia,Original,346,4,327,6162,3460,0.0978,0.1692,179,,52.99,0.513
25-03-2022,India,Asia,Omicron BA.2,1704,7,,16782,17040,0.0991,0.0533,245,0.3925,27.96,2.289
17-05-2021,USA,North America,Delta,33,0,30,357,561,0.0623,0.1887,14,0.1862,57.62,
22-04-2022,Germany,Europe,Omicron BA.2,2,0,1,32,42,0.0456,0.0348,0,0.6419,36.75,1.75
21-02-2020,Japan,Asia,Original,1,0,0,11,20,0.0413,0.1539,0,,63.42,
17-06-2022,South Africa,Africa,Omicron BA.2,14,0,13,172,70,0.2011,0.0692,3,0.2646,22.66,2.405
28-07-2020,USA,North America,Original,84,1,80,916,1344,0.0841,0.1866,29,0,52.57,0.459
05-08-2021,Pakistan,Asia,Delta,140,4,130,2155,700,0.1999,,81,,,1.073
24-12-2021,Italy,Europe,Omicron,39,0,36,425,780,0.0556,0.0782,6,0.485,37.7,1.625
07-06-2020,Italy,Europe,Original,25,1,23,435,600,0.0367,0.177,12,0,45.3,0.447
29-03-2022,UK,Europe,Omicron BA.2,4,0,,44,76,0.0475,,0,0.6137,34.5,1.046
19-05-2021,Spain,Europe,Delta,9,0,8,163,216,0.0368,0.1458,5,0.1846,58.04,
17-04-2020,Italy,Europe,Original,2,0,1,21,,,0.2098,1,0,94.81,0.4
04-08-2020,South Korea,Asia,Original,11,0,0,15,24,0.0268,0.1385,0,0,46.11,0.466
30-08-2022,Russia,Europe,Omicron BA.2,12,0,11,202,84,0.1434,0.0689,,0.5476,31.31,1.447
13-06-2020,UK,Europe,Original,2,0,1,25,26,0.0766,0.17,0,0,67.83,0.423
03-10-2020,Brazil,South America,Original,6,0,5,96,66,0.0862,0.1272,2,0,47.24,0.627
18-02-2020,India,Asia,Original,81,1,77,864,486,0.1797,0.1363,,0,3.42,1.163
30-12-2021,Germany,Europe,Omicron,1,0,0,13,17,0.0337,0.042,0,0.4867,59.62,0.673
14-08-2021,Germany,Europe,Delta,18,0,16,299,342,0.0688,0.1664,11,0.3048,57.26,0.826
12-09-2021,Argentina,South America,Delta,4,0,3,72,36,0.0818,0.2131,3,0.2265,63.2,0.532
08-03-2022,Germany,Europe,Omicron,4,0,3,39,84,0.0555,0.0373,0,0.5802,42.02,0.785
28-05-2021,Italy,Europe,Delta,26,1,24,257,520,0.0464,0.1392,8,0.2065,66.51,0.497
18-10-2020,USA,North America,Original,21,0,20,291,378,0.0508,0.1578,12,0,45.95,0.426
25-05-2021,Australia,Oceania,Delta,1,0,0,10,18,0.0651,0.2014,0,0.1974,64.39,0.413
07-04-2021,India,Asia,Alpha,232,4,215,3490,2320,0.0843,,,0.0763,59.7,0.431
07-08-2022,UK,Europe,Omicron BA.2,12,0,11,119,240,0.0287,0.0244,0,0.8098,31.52,0.964
26-04-2020,Russia,Europe,Original,7,0,6,90,,,0.1597,2,0,66.62,0.436
25-01-2020,France,Europe,Original,1,0,0,10,20,0.0471,0.1043,0,0,6.97,0.753
02-09-2022,South Africa,Africa,Omicron BA.2,7,0,6,99,21,0.3254,0.0724,2,0.3127,25.1,2.336
05-04-2021,UK,Europe,Alpha,2,0,1,20,38,0.0721,0.0937,0,0.1172,,
20-11-2021,France,Europe,Omicron,1,0,0,16,19,0.0556,0.0797,0,0.4443,26.96,1.355
31-07-2020,South Africa,Africa,Original,5,0,4,63,15,0.3184,0.1304,,0,72.06,0.4
17-08-2020,Japan,Asia,Original,11,0,10,136,209,0.0667,0.177,5,,,0.643
04-09-2022,Canada,North America,Omicron BA.2,1,0,,11,20,0.0619,0.0355,0,0.844,15.94,1.213
10-12-2020,Mexico,North America,Alpha,51,2,46,677,561,0.0879,0.1228,,0,54.55,0.631
03-07-2022,India,Asia,Omicron BA.2,460,2,,5361,4600,0.1152,0.0592,72,0.4816,17.9,1.926
07-10-2020,India,Asia,Original,64,1,59,767,640,0.1018,,,,35.9,
10-12-2022,South Africa,Africa,Omicron BA.2,7,0,6,68,21,0.3391,0.0726,1,0.3377,19.57,2.522
19-01-2021,Japan,Asia,Alpha,6,0,5,92,120,0.0404,0.1382,3,0.0139,47.34,0.744
25-07-2020,UK,Europe,Original,11,0,10,117,231,0.0269,0.1329,3,0,45.26,0.657
10-02-2022,Germany,Europe,Omicron,-5,0,4,66,65,0.0751,,0,0.5456,34.59,1.359
05-02-2020,Japan,Asia,Original,16,0,15,198,,,0.0958,3,0,2.38,0.765
10-02-2021,Spain,Europe,Alpha,4,0,3,62,60,0.0588,0.1267,2,,71.64,0.466
23-02-2022,Mexico,North America,Omicron BA.2,74,1,68,754,666,0.1151,0.0361,4,0.3775,54.99,1.387
24-08-2021,UK,Europe,Delta,36,0,34,502,828,0.0487,0.097,9,0.3353,43.65,1.039
12-03-2020,Argentina,South America,Original,3,0,2,33,27,0.1046,0.1063,1,,72.12,0.4
03-05-2022,Russia,Europe,Omicron BA.2,16,0,,277,160,0.0964,0.0533,4,0.4126,19.5,2.744
13-11-2020,Indonesia,Asia,Original,115,4,108,1968,345,0.3369,0.1317,,0,49.82,0.694
15-07-2020,France,Europe,Original,1,0,0,14,18,0.0563,0.1098,0,0,72.6,0.4
08-08-2021,Italy,Europe,Delta,3,0,2,34,57,0.0807,0.2059,1,0.3014,48.12,0.884
18-02-2022,Japan,Asia,Omicron BA.2,47,0,43,713,752,0.0673,0.0424,8,0.5765,42.62,1.009
19-12-2021,Indonesia,Asia,Omicron,63,1,60,1032,252,0.2551,0.0951,16,0.1645,48.11,1.568
02-11-2021,France,Europe,Delta,9,0,8,111,144,0.0661,0.092,2,0.4132,65.7,0.692
03-02-2020,Turkey,Asia,Original,1,0,0,18,,,0.1505,0,0,21.91,0.58
17-04-2021,India,Asia,Delta,218,4,202,2793,1962,0.117,0.1681,86,0.0913,59.06,0.663
29-10-2022,Russia,Europe,Omicron BA.2,65,0,60,751,585,0.1118,,7,0.5769,23.02,1.239
15-09-2021,Indonesia,Asia,Delta,5,0,4,58,20,0.2377,0.2251,2,0.132,40.66,1.137
